date,dU,dU_trend,dU_0.25yr,dU_0.5yr,dU_1yr,dU_3.2yr,dU_4.75yr,dU_9.14yr,dU_jump,dU_exp,dU_model,dU_noise,dU_wtest,flagged
2012-10-06,-0.293519,-0.277501,0.001859,-0.004183,0.002737,-0.005242,-0.006178,0.000416,0.000000,0.000000,-0.288092,-0.005427,-0.471878,False
2012-10-07,-0.289715,-0.277621,0.001825,-0.004283,0.002781,-0.005212,-0.006179,0.000404,0.000000,0.000000,-0.288286,-0.001429,-0.124274,False
2012-10-08,-0.294616,-0.277740,0.001782,-0.004379,0.002823,-0.005182,-0.006180,0.000392,0.000000,0.000000,-0.288483,-0.006133,-0.533265,False
2012-10-09,-0.295933,-0.277860,0.001731,-0.004469,0.002865,-0.005152,-0.006181,0.000380,0.000000,0.000000,-0.288685,-0.007248,-0.630270,False
2012-10-10,-0.287592,-0.277979,0.001672,-0.004553,0.002906,-0.005122,-0.006181,0.000368,0.000000,0.000000,-0.288890,0.001298,0.112856,False
2012-10-11,-0.288525,-0.278099,0.001605,-0.004633,0.002947,-0.005092,-0.006182,0.000356,0.000000,0.000000,-0.289098,0.000573,0.049820,False
2012-10-12,-0.295275,-0.278218,0.001530,-0.004707,0.002986,-0.005061,-0.006183,0.000344,0.000000,0.000000,-0.289309,-0.005966,-0.518802,False
2012-10-13,-0.295758,-0.278338,0.001448,-0.004775,0.003024,-0.005030,-0.006183,0.000331,0.000000,0.000000,-0.289522,-0.006236,-0.542267,False
2012-10-14,-0.296222,-0.278457,0.001359,-0.004838,0.003062,-0.005000,-0.006183,0.000319,0.000000,0.000000,-0.289737,-0.006485,-0.563917,False
2012-10-15,-0.288401,-0.278577,0.001264,-0.004895,0.003099,-0.004969,-0.006183,0.000307,0.000000,0.000000,-0.289953,0.001552,0.134988,False
2012-10-16,-0.306576,-0.278696,0.001163,-0.004946,0.003134,-0.004938,-0.006184,0.000295,0.000000,0.000000,-0.290171,-0.016405,-1.426553,False
2012-10-17,-0.303899,-0.278815,0.001057,-0.004992,0.003169,-0.004906,-0.006184,0.000283,0.000000,0.000000,-0.290388,-0.013511,-1.174888,False
2012-10-18,-0.301223,-0.278935,0.000945,-0.005031,0.003203,-0.004875,-0.006184,0.000271,0.000000,0.000000,-0.290606,-0.010617,-0.923240,False
2012-10-19,-0.289625,-0.279054,0.000829,-0.005065,0.003236,-0.004843,-0.006184,0.000259,0.000000,0.000000,-0.290822,0.001197,0.104125,False
2012-10-20,-0.292067,-0.279174,0.000709,-0.005093,0.003268,-0.004812,-0.006183,0.000247,0.000000,0.000000,-0.291038,-0.001029,-0.089495,False
2012-10-21,-0.290319,-0.279293,0.000586,-0.005114,0.003299,-0.004780,-0.006183,0.000235,0.000000,0.000000,-0.291251,0.000932,0.081066,False
2012-10-22,-0.294600,-0.279413,0.000460,-0.005130,0.003329,-0.004748,-0.006183,0.000223,0.000000,0.000000,-0.291462,-0.003138,-0.272852,False
2012-10-23,-0.289339,-0.279532,0.000332,-0.005140,0.003358,-0.004716,-0.006183,0.000211,0.000000,0.000000,-0.291670,0.002331,0.202698,False
2012-10-24,-0.289706,-0.279652,0.000202,-0.005143,0.003386,-0.004684,-0.006182,0.000199,0.000000,0.000000,-0.291874,0.002168,0.188534,False
2012-10-25,-0.293142,-0.279771,0.000071,-0.005141,0.003413,-0.004652,-0.006181,0.000187,0.000000,0.000000,-0.292074,-0.001068,-0.092877,False
2012-10-26,-0.299173,-0.279891,-0.000060,-0.005132,0.003439,-0.004619,-0.006181,0.000175,0.000000,0.000000,-0.292269,-0.006904,-0.600368,False
2012-10-27,-0.295711,-0.280010,-0.000191,-0.005117,0.003464,-0.004586,-0.006180,0.000162,0.000000,0.000000,-0.292458,-0.003253,-0.282862,False
2012-10-28,-0.293221,-0.280130,-0.000320,-0.005097,0.003488,-0.004554,-0.006179,0.000150,0.000000,0.000000,-0.292641,-0.000580,-0.050410,False
2012-10-29,-0.293618,-0.280249,-0.000449,-0.005070,0.003511,-0.004521,-0.006178,0.000138,0.000000,0.000000,-0.292818,-0.000800,-0.069585,False
2012-10-30,-0.293924,-0.280369,-0.000575,-0.005037,0.003533,-0.004488,-0.006177,0.000126,0.000000,0.000000,-0.292987,-0.000937,-0.081478,False
2012-10-31,-0.282359,-0.280488,-0.000699,-0.004999,0.003554,-0.004455,-0.006176,0.000114,0.000000,0.000000,-0.293148,0.010789,0.938210,False
2012-11-01,-0.292010,-0.280608,-0.000819,-0.004954,0.003574,-0.004422,-0.006175,0.000102,0.000000,0.000000,-0.293301,0.001291,0.112303,False
2012-11-02,-0.301043,-0.280727,-0.000935,-0.004904,0.003593,-0.004388,-0.006174,0.000090,0.000000,0.000000,-0.293446,-0.007597,-0.660635,False
2012-11-03,-0.299495,-0.280847,-0.001047,-0.004848,0.003611,-0.004355,-0.006173,0.000078,0.000000,0.000000,-0.293581,-0.005914,-0.514298,False
2012-11-04,-0.289607,-0.280966,-0.001154,-0.004786,0.003627,-0.004321,-0.006171,0.000066,0.000000,0.000000,-0.293706,0.004099,0.356405,False
2012-11-05,-0.290449,-0.281086,-0.001256,-0.004719,0.003643,-0.004287,-0.006170,0.000054,0.000000,0.000000,-0.293821,0.003372,0.293176,False
2012-11-06,-0.298234,-0.281205,-0.001351,-0.004646,0.003658,-0.004253,-0.006168,0.000042,0.000000,0.000000,-0.293925,-0.004309,-0.374715,False
2012-11-07,-0.296654,-0.281325,-0.001441,-0.004567,0.003671,-0.004219,-0.006167,0.000030,0.000000,0.000000,-0.294018,-0.002636,-0.229212,False
2012-11-08,-0.301338,-0.281444,-0.001523,-0.004483,0.003684,-0.004185,-0.006165,0.000018,0.000000,0.000000,-0.294100,-0.007238,-0.629386,False
2012-11-09,-0.291089,-0.281564,-0.001599,-0.004394,0.003695,-0.004151,-0.006163,0.000005,0.000000,0.000000,-0.294170,0.003081,0.267954,False
2012-11-10,-0.299568,-0.281683,-0.001666,-0.004300,0.003705,-0.004117,-0.006161,-0.000007,0.000000,0.000000,-0.294229,-0.005339,-0.464256,False
2012-11-11,-0.298916,-0.281803,-0.001726,-0.004200,0.003714,-0.004082,-0.006160,-0.000019,0.000000,0.000000,-0.294276,-0.004640,-0.403512,False
2012-11-12,-0.295004,-0.281922,-0.001778,-0.004096,0.003722,-0.004048,-0.006157,-0.000031,0.000000,0.000000,-0.294310,-0.000694,-0.060350,False
2012-11-13,-0.299329,-0.282042,-0.001822,-0.003987,0.003729,-0.004013,-0.006155,-0.000043,0.000000,0.000000,-0.294332,-0.004997,-0.434519,False
2012-11-14,-0.293680,-0.282161,-0.001856,-0.003873,0.003735,-0.003978,-0.006153,-0.000055,0.000000,0.000000,-0.294342,0.000662,0.057540,False
2012-11-15,-0.293811,-0.282281,-0.001882,-0.003755,0.003740,-0.003943,-0.006151,-0.000067,0.000000,0.000000,-0.294339,0.000528,0.045911,False
2012-11-16,-0.302302,-0.282400,-0.001900,-0.003632,0.003744,-0.003908,-0.006149,-0.000079,0.000000,0.000000,-0.294324,-0.007978,-0.693752,False
2012-11-17,-0.293536,-0.282520,-0.001908,-0.003505,0.003746,-0.003873,-0.006146,-0.000091,0.000000,0.000000,-0.294296,0.000760,0.066122,False
2012-11-18,-0.287171,-0.282639,-0.001907,-0.003373,0.003747,-0.003838,-0.006144,-0.000103,0.000000,0.000000,-0.294257,0.007086,0.616151,False
2012-11-19,-0.292373,-0.282759,-0.001897,-0.003238,0.003748,-0.003802,-0.006141,-0.000115,0.000000,0.000000,-0.294205,0.001832,0.159306,False
2012-11-20,-0.294082,-0.282878,-0.001879,-0.003099,0.003747,-0.003767,-0.006138,-0.000127,0.000000,0.000000,-0.294141,0.000059,0.005171,False
2012-11-21,-0.291558,-0.282998,-0.001851,-0.002956,0.003745,-0.003731,-0.006136,-0.000139,0.000000,0.000000,-0.294066,0.002508,0.218114,False
2012-11-22,-0.299362,-0.283117,-0.001815,-0.002810,0.003742,-0.003696,-0.006133,-0.000152,0.000000,0.000000,-0.293980,-0.005382,-0.468012,False
2012-11-23,-0.288351,-0.283237,-0.001770,-0.002660,0.003738,-0.003660,-0.006130,-0.000164,0.000000,0.000000,-0.293882,0.005531,0.480997,False
2012-11-24,-0.294474,-0.283356,-0.001717,-0.002508,0.003733,-0.003624,-0.006127,-0.000176,0.000000,0.000000,-0.293774,-0.000700,-0.060826,False
2012-11-25,-0.290174,-0.283476,-0.001656,-0.002352,0.003727,-0.003588,-0.006124,-0.000188,0.000000,0.000000,-0.293656,0.003482,0.302817,False
2012-11-26,-0.280274,-0.283595,-0.001587,-0.002194,0.003719,-0.003552,-0.006121,-0.000200,0.000000,0.000000,-0.293529,0.013255,1.152577,False
2012-11-27,-0.290426,-0.283715,-0.001510,-0.002033,0.003711,-0.003515,-0.006118,-0.000212,0.000000,0.000000,-0.293392,0.002966,0.257889,False
2012-11-28,-0.282350,-0.283834,-0.001427,-0.001869,0.003701,-0.003479,-0.006114,-0.000224,0.000000,0.000000,-0.293246,0.010896,0.947497,False
2012-11-29,-0.287494,-0.283954,-0.001336,-0.001704,0.003691,-0.003443,-0.006111,-0.000236,0.000000,0.000000,-0.293093,0.005599,0.486841,False
2012-11-30,-0.282577,-0.284073,-0.001240,-0.001536,0.003679,-0.003406,-0.006107,-0.000248,0.000000,0.000000,-0.292932,0.010355,0.900412,False
2012-12-01,-0.292158,-0.284193,-0.001137,-0.001367,0.003666,-0.003369,-0.006104,-0.000260,0.000000,0.000000,-0.292764,0.000606,0.052701,False
2012-12-02,-0.282600,-0.284312,-0.001029,-0.001196,0.003652,-0.003333,-0.006100,-0.000272,0.000000,0.000000,-0.292590,0.009990,0.868723,False
2012-12-03,-0.294627,-0.284432,-0.000916,-0.001023,0.003637,-0.003296,-0.006097,-0.000284,0.000000,0.000000,-0.292411,-0.002216,-0.192678,False
2012-12-04,-0.291716,-0.284551,-0.000799,-0.000850,0.003621,-0.003259,-0.006093,-0.000296,0.000000,0.000000,-0.292227,0.000511,0.044475,False
2012-12-05,-0.290459,-0.284671,-0.000679,-0.000675,0.003604,-0.003222,-0.006089,-0.000308,0.000000,0.000000,-0.292040,0.001581,0.137465,False
2012-12-06,-0.290425,-0.284790,-0.000555,-0.000500,0.003586,-0.003185,-0.006085,-0.000321,0.000000,0.000000,-0.291849,0.001424,0.123837,False
2012-12-07,-0.284249,-0.284909,-0.000428,-0.000324,0.003566,-0.003148,-0.006081,-0.000333,0.000000,0.000000,-0.291656,0.007407,0.644094,False
2012-12-08,-0.286772,-0.285029,-0.000299,-0.000147,0.003546,-0.003110,-0.006077,-0.000345,0.000000,0.000000,-0.291462,0.004690,0.407784,False
2012-12-09,-0.286378,-0.285148,-0.000169,0.000029,0.003525,-0.003073,-0.006073,-0.000357,0.000000,0.000000,-0.291266,0.004888,0.425065,False
2012-12-10,-0.285984,-0.285268,-0.000038,0.000206,0.003502,-0.003036,-0.006069,-0.000369,0.000000,0.000000,-0.291071,0.005087,0.442355,False
2012-12-11,-0.285590,-0.285387,0.000093,0.000382,0.003479,-0.002998,-0.006064,-0.000381,0.000000,0.000000,-0.290877,0.005287,0.459726,False
2012-12-12,-0.285196,-0.285507,0.000223,0.000558,0.003455,-0.002960,-0.006060,-0.000393,0.000000,0.000000,-0.290684,0.005488,0.477248,False
2012-12-13,-0.284802,-0.285626,0.000353,0.000733,0.003429,-0.002923,-0.006055,-0.000405,0.000000,0.000000,-0.290494,0.005692,0.494993,False
2012-12-14,-0.289535,-0.285746,0.000481,0.000907,0.003403,-0.002885,-0.006051,-0.000417,0.000000,0.000000,-0.290308,0.000773,0.067205,False
2012-12-15,-0.288945,-0.285865,0.000606,0.001081,0.003375,-0.002847,-0.006046,-0.000429,0.000000,0.000000,-0.290125,0.001180,0.102650,False
2012-12-16,-0.286106,-0.285985,0.000729,0.001253,0.003347,-0.002809,-0.006041,-0.000441,0.000000,0.000000,-0.289948,0.003842,0.334091,False
2012-12-17,-0.291340,-0.286104,0.000848,0.001423,0.003317,-0.002771,-0.006037,-0.000453,0.000000,0.000000,-0.289776,-0.001564,-0.135969,False
2012-12-18,-0.290895,-0.286224,0.000964,0.001592,0.003287,-0.002733,-0.006032,-0.000465,0.000000,0.000000,-0.289611,-0.001284,-0.111638,False
2012-12-19,-0.297206,-0.286343,0.001074,0.001759,0.003255,-0.002695,-0.006027,-0.000477,0.000000,0.000000,-0.289453,-0.007753,-0.674156,False
2012-12-20,-0.289462,-0.286463,0.001180,0.001924,0.003223,-0.002656,-0.006022,-0.000489,0.000000,0.000000,-0.289303,-0.000159,-0.013811,False
2012-12-21,-0.294283,-0.286582,0.001280,0.002086,0.003190,-0.002618,-0.006016,-0.000501,0.000000,0.000000,-0.289162,-0.005121,-0.445324,False
2012-12-22,-0.283211,-0.286702,0.001374,0.002246,0.003156,-0.002579,-0.006011,-0.000513,0.000000,0.000000,-0.289030,0.005819,0.505969,False
2012-12-23,-0.280119,-0.286821,0.001462,0.002404,0.003120,-0.002541,-0.006006,-0.000525,0.000000,0.000000,-0.288907,0.008788,0.764211,False
2012-12-24,-0.285580,-0.286941,0.001543,0.002559,0.003084,-0.002502,-0.006001,-0.000537,0.000000,0.000000,-0.288796,0.003216,0.279625,False
2012-12-25,-0.292182,-0.287060,0.001616,0.002710,0.003047,-0.002464,-0.005995,-0.000550,0.000000,0.000000,-0.288695,-0.003487,-0.303218,False
2012-12-26,-0.281390,-0.287180,0.001682,0.002859,0.003009,-0.002425,-0.005990,-0.000562,0.000000,0.000000,-0.288606,0.007216,0.627467,False
2012-12-27,-0.288821,-0.287299,0.001740,0.003004,0.002971,-0.002386,-0.005984,-0.000574,0.000000,0.000000,-0.288529,-0.000292,-0.025411,False
2012-12-28,-0.290008,-0.287419,0.001790,0.003145,0.002931,-0.002347,-0.005978,-0.000586,0.000000,0.000000,-0.288464,-0.001544,-0.134248,False
2012-12-29,-0.282713,-0.287538,0.001831,0.003283,0.002890,-0.002308,-0.005973,-0.000598,0.000000,0.000000,-0.288412,0.005699,0.495598,False
2012-12-30,-0.278888,-0.287658,0.001864,0.003417,0.002849,-0.002269,-0.005967,-0.000610,0.000000,0.000000,-0.288374,0.009486,0.824854,False
2012-12-31,-0.285920,-0.287777,0.001888,0.003547,0.002807,-0.002230,-0.005961,-0.000622,0.000000,0.000000,-0.288349,0.002429,0.211197,False
2013-01-01,-0.283775,-0.287897,0.001903,0.003673,0.002764,-0.002191,-0.005955,-0.000634,0.000000,0.000000,-0.288337,0.004562,0.396737,False
2013-01-02,-0.288491,-0.288017,0.001909,0.003795,0.002720,-0.002152,-0.005949,-0.000646,0.000000,0.000000,-0.288340,-0.000151,-0.013115,False
2013-01-03,-0.279230,-0.288136,0.001906,0.003912,0.002675,-0.002112,-0.005943,-0.000658,0.000000,0.000000,-0.288357,0.009127,0.793659,False
2013-01-04,-0.284941,-0.288256,0.001893,0.004024,0.002629,-0.002073,-0.005936,-0.000670,0.000000,0.000000,-0.288388,0.003447,0.299766,False
2013-01-05,-0.290203,-0.288376,0.001872,0.004132,0.002583,-0.002034,-0.005930,-0.000682,0.000000,0.000000,-0.288434,-0.001769,-0.153834,False
2013-01-06,-0.282373,-0.288496,0.001843,0.004235,0.002536,-0.001994,-0.005924,-0.000694,0.000000,0.000000,-0.288494,0.006121,0.532254,False
2013-01-07,-0.273644,-0.288616,0.001804,0.004333,0.002488,-0.001954,-0.005917,-0.000706,0.000000,0.000000,-0.288568,0.014924,1.297765,False
2013-01-08,-0.277743,-0.288735,0.001757,0.004426,0.002439,-0.001915,-0.005911,-0.000718,0.000000,0.000000,-0.288657,0.010914,0.949039,False
2013-01-09,-0.278823,-0.288855,0.001701,0.004513,0.002390,-0.001875,-0.005904,-0.000730,0.000000,0.000000,-0.288760,0.009937,0.864067,False
2013-01-10,-0.283915,-0.288975,0.001638,0.004596,0.002340,-0.001835,-0.005897,-0.000742,0.000000,0.000000,-0.288877,0.004962,0.431441,False
2013-01-11,-0.284634,-0.289095,0.001566,0.004672,0.002289,-0.001795,-0.005891,-0.000754,0.000000,0.000000,-0.289007,0.004373,0.380273,False
2013-01-12,-0.274774,-0.289215,0.001488,0.004744,0.002238,-0.001756,-0.005884,-0.000766,0.000000,0.000000,-0.289151,0.014377,1.250193,False
2013-01-13,-0.275348,-0.289335,0.001402,0.004809,0.002186,-0.001716,-0.005877,-0.000778,0.000000,0.000000,-0.289308,0.013960,1.213956,False
2013-01-14,-0.286479,-0.289454,0.001309,0.004869,0.002133,-0.001676,-0.005870,-0.000790,0.000000,0.000000,-0.289479,0.003000,0.260839,False
2013-01-15,-0.289204,-0.289574,0.001211,0.004923,0.002080,-0.001636,-0.005863,-0.000802,0.000000,0.000000,-0.289661,0.000457,0.039762,False
2013-01-16,-0.284999,-0.289694,0.001106,0.004972,0.002026,-0.001596,-0.005856,-0.000814,0.000000,0.000000,-0.289856,0.004857,0.422344,False
2013-01-17,-0.281167,-0.289814,0.000997,0.005014,0.001971,-0.001555,-0.005848,-0.000826,0.000000,0.000000,-0.290062,0.008895,0.773500,False
2013-01-18,-0.294111,-0.289934,0.000882,0.005050,0.001916,-0.001515,-0.005841,-0.000838,0.000000,0.000000,-0.290280,-0.003831,-0.333160,False
2013-01-19,-0.289994,-0.290053,0.000764,0.005081,0.001860,-0.001475,-0.005834,-0.000850,0.000000,0.000000,-0.290508,0.000514,0.044669,False
2013-01-20,-0.288638,-0.290173,0.000641,0.005105,0.001804,-0.001435,-0.005826,-0.000862,0.000000,0.000000,-0.290746,0.002108,0.183286,False
2013-01-21,-0.283835,-0.290293,0.000516,0.005124,0.001747,-0.001394,-0.005819,-0.000874,0.000000,0.000000,-0.290993,0.007158,0.622469,False
2013-01-22,-0.298453,-0.290413,0.000389,0.005136,0.001690,-0.001354,-0.005811,-0.000886,0.000000,0.000000,-0.291250,-0.007203,-0.626355,False
2013-01-23,-0.291404,-0.290533,0.000259,0.005142,0.001632,-0.001314,-0.005803,-0.000898,0.000000,0.000000,-0.291515,0.000111,0.009631,False
2013-01-24,-0.290180,-0.290653,0.000128,0.005142,0.001574,-0.001273,-0.005796,-0.000910,0.000000,0.000000,-0.291787,0.001607,0.139763,False
2013-01-25,-0.291634,-0.290772,-0.000003,0.005136,0.001515,-0.001233,-0.005788,-0.000922,0.000000,0.000000,-0.292067,0.000433,0.037639,False
2013-01-26,-0.298064,-0.290892,-0.000134,0.005124,0.001456,-0.001192,-0.005780,-0.000934,0.000000,0.000000,-0.292353,-0.005711,-0.496623,False
2013-01-27,-0.293985,-0.291012,-0.000265,0.005106,0.001396,-0.001152,-0.005772,-0.000946,0.000000,0.000000,-0.292645,-0.001340,-0.116559,False
2013-01-28,-0.297415,-0.291132,-0.000394,0.005082,0.001336,-0.001111,-0.005764,-0.000958,0.000000,0.000000,-0.292941,-0.004474,-0.389008,False
2013-01-29,-0.295533,-0.291252,-0.000522,0.005052,0.001275,-0.001071,-0.005756,-0.000970,0.000000,0.000000,-0.293243,-0.002290,-0.199158,False
2013-01-30,-0.298783,-0.291371,-0.000647,0.005016,0.001215,-0.001030,-0.005747,-0.000982,0.000000,0.000000,-0.293548,-0.005235,-0.455240,False
2013-01-31,-0.292238,-0.291491,-0.000769,0.004974,0.001153,-0.000990,-0.005739,-0.000994,0.000000,0.000000,-0.293856,0.001618,0.140689,False
2013-02-01,-0.293567,-0.291611,-0.000887,0.004926,0.001092,-0.000949,-0.005731,-0.001006,0.000000,0.000000,-0.294167,0.000600,0.052139,False
2013-02-02,-0.292481,-0.291731,-0.001002,0.004872,0.001030,-0.000908,-0.005722,-0.001018,0.000000,0.000000,-0.294479,0.001998,0.173749,False
2013-02-03,-0.299984,-0.291851,-0.001111,0.004812,0.000968,-0.000867,-0.005714,-0.001030,0.000000,0.000000,-0.294793,-0.005191,-0.451403,False
2013-02-04,-0.293142,-0.291971,-0.001215,0.004747,0.000905,-0.000827,-0.005705,-0.001042,0.000000,0.000000,-0.295107,0.001965,0.170890,False
2013-02-05,-0.302244,-0.292090,-0.001313,0.004676,0.000843,-0.000786,-0.005696,-0.001054,0.000000,0.000000,-0.295422,-0.006822,-0.593249,False
2013-02-06,-0.298848,-0.292210,-0.001406,0.004599,0.000780,-0.000745,-0.005688,-0.001066,0.000000,0.000000,-0.295736,-0.003112,-0.270652,False
2013-02-07,-0.298112,-0.292330,-0.001491,0.004517,0.000716,-0.000704,-0.005679,-0.001078,0.000000,0.000000,-0.296048,-0.002064,-0.179453,False
2013-02-08,-0.307873,-0.292450,-0.001570,0.004430,0.000653,-0.000663,-0.005670,-0.001090,0.000000,0.000000,-0.296359,-0.011514,-1.001176,False
2013-02-09,-0.298606,-0.292570,-0.001641,0.004337,0.000589,-0.000623,-0.005661,-0.001102,0.000000,0.000000,-0.296669,-0.001937,-0.168472,False
2013-02-10,-0.300642,-0.292689,-0.001704,0.004240,0.000525,-0.000582,-0.005652,-0.001114,0.000000,0.000000,-0.296975,-0.003667,-0.318860,False
2013-02-11,-0.306241,-0.292809,-0.001759,0.004137,0.000462,-0.000541,-0.005643,-0.001125,0.000000,0.000000,-0.297279,-0.008962,-0.779334,False
2013-02-12,-0.297574,-0.292929,-0.001806,0.004029,0.000397,-0.000500,-0.005633,-0.001137,0.000000,0.000000,-0.297579,0.000005,0.000419,False
2013-02-13,-0.299374,-0.293049,-0.001844,0.003917,0.000333,-0.000459,-0.005624,-0.001149,0.000000,0.000000,-0.297875,-0.001499,-0.130328,False
2013-02-14,-0.302943,-0.293169,-0.001874,0.003800,0.000269,-0.000418,-0.005615,-0.001161,0.000000,0.000000,-0.298168,-0.004775,-0.415258,False
2013-02-15,-0.300904,-0.293289,-0.001894,0.003678,0.000205,-0.000377,-0.005605,-0.001173,0.000000,0.000000,-0.298455,-0.002449,-0.212916,False
2013-02-16,-0.307478,-0.293408,-0.001906,0.003553,0.000140,-0.000336,-0.005596,-0.001185,0.000000,0.000000,-0.298739,-0.008739,-0.759935,False
2013-02-17,-0.298777,-0.293528,-0.001908,0.003422,0.000076,-0.000295,-0.005586,-0.001197,0.000000,0.000000,-0.299017,0.000240,0.020883,False
2013-02-18,-0.303341,-0.293648,-0.001902,0.003288,0.000011,-0.000254,-0.005577,-0.001209,0.000000,0.000000,-0.299291,-0.004050,-0.352216,False
2013-02-19,-0.303137,-0.293768,-0.001887,0.003150,-0.000053,-0.000213,-0.005567,-0.001221,0.000000,0.000000,-0.299559,-0.003578,-0.311159,False
2013-02-20,-0.303979,-0.293888,-0.001862,0.003008,-0.000118,-0.000172,-0.005557,-0.001233,0.000000,0.000000,-0.299822,-0.004157,-0.361519,False
2013-02-21,-0.313365,-0.294007,-0.001829,0.002863,-0.000182,-0.000131,-0.005547,-0.001245,0.000000,0.000000,-0.300079,-0.013286,-1.155304,False
2013-02-22,-0.307049,-0.294127,-0.001787,0.002714,-0.000247,-0.000090,-0.005537,-0.001256,0.000000,0.000000,-0.300331,-0.006718,-0.584168,False
2013-02-23,-0.307777,-0.294247,-0.001737,0.002562,-0.000311,-0.000049,-0.005527,-0.001268,0.000000,0.000000,-0.300578,-0.007199,-0.626024,False
2013-02-24,-0.308834,-0.294367,-0.001678,0.002407,-0.000375,-0.000008,-0.005517,-0.001280,0.000000,0.000000,-0.300819,-0.008015,-0.696955,False
2013-02-25,-0.308353,-0.294487,-0.001612,0.002249,-0.000440,0.000033,-0.005507,-0.001292,0.000000,0.000000,-0.301055,-0.007298,-0.634606,False
2013-02-26,-0.311594,-0.294607,-0.001538,0.002089,-0.000504,0.000074,-0.005497,-0.001304,0.000000,0.000000,-0.301286,-0.010308,-0.896361,False
2013-02-27,-0.311290,-0.294726,-0.001456,0.001926,-0.000567,0.000115,-0.005487,-0.001316,0.000000,0.000000,-0.301512,-0.009778,-0.850292,False
2013-02-28,-0.311295,-0.294846,-0.001368,0.001761,-0.000631,0.000156,-0.005476,-0.001328,0.000000,0.000000,-0.301733,-0.009562,-0.831516,False
