date,122.818,122.818_trend,122.818_0.5yr,122.818_1yr,122.818_4.78yr,122.818_12.1yr,122.818_jump,122.818_exp,122.818_model,122.818_noise,122.818_wtest,flagged
2015-08-19,-47.000000,-39.667045,0.237626,0.563230,-0.619583,-0.661682,1.570485,-5.322630,-43.899598,-3.100402,-1.550201,False
2015-09-22,-45.000000,-39.936638,0.341586,1.094856,-0.662540,-0.644024,1.570485,-5.322630,-43.558906,-1.441094,-0.720547,False
2015-10-13,-44.000000,-40.103152,0.181032,1.247779,-0.684152,-0.632362,1.570485,-5.322631,-43.743001,-0.256999,-0.128500,False
2015-11-10,-45.000000,-40.325171,-0.152340,1.200351,-0.706865,-0.615937,1.570485,-5.322631,-44.352108,-0.647892,-0.323946,False
2015-12-16,-44.000000,-40.610623,-0.357944,0.746370,-0.725491,-0.593386,1.570485,-5.322631,-45.293221,1.293221,0.646610,False
2016-01-11,-45.000000,-40.816566,-0.194534,0.231743,-0.731378,-0.576147,1.570485,-5.322631,-45.839029,0.839029,0.419514,False
2016-02-23,-46.000000,-41.156592,0.283165,-0.665048,-0.727103,-0.545975,1.570485,-5.322631,-46.563698,0.563698,0.281849,False
2016-03-14,-47.000000,-41.314743,0.359869,-0.988242,-0.719196,-0.531241,1.570485,-5.322631,-46.945701,-0.054299,-0.027150,False
2016-04-19,-46.000000,-41.599415,0.110992,-1.262451,-0.695656,-0.503652,1.570485,-5.322632,-47.702331,1.702331,0.851165,False
2016-05-01,-46.317205,-41.694306,-0.035416,-1.250123,-0.685204,-0.494160,1.570485,-5.322632,-47.911357,1.594152,0.797076,False
2016-06-15,-48.000000,-42.050146,-0.358997,-0.763022,-0.634861,-0.457313,1.570485,-5.322632,-48.016486,0.016486,0.008243,False
2016-07-06,-47.000000,-42.216205,-0.252370,-0.358320,-0.605609,-0.439470,1.570485,-5.322632,-47.624122,0.624122,0.312061,False
2016-08-15,-47.000000,-42.532508,0.202172,0.491636,-0.540520,-0.404418,1.570485,-5.322632,-46.535785,-0.464215,-0.232107,False
2016-08-16,-47.421263,-42.540415,0.212276,0.511560,-0.538744,-0.403525,1.570485,-5.322632,-46.510995,-0.910269,-0.455134,False
2016-09-23,-45.000000,-42.840903,0.336284,1.108454,-0.466323,-0.368988,1.570485,-5.322632,-45.983624,0.983624,0.491812,False
2016-10-12,-47.000000,-42.991147,0.189307,1.244928,-0.426771,-0.351312,1.570485,-5.322632,-46.087142,-0.912858,-0.456429,False
2016-11-12,-48.000000,-43.236281,-0.175897,1.184928,-0.358059,-0.321928,1.570485,-5.322632,-46.659384,-1.340616,-0.670308,False
2016-12-06,-48.000000,-43.426063,-0.349955,0.909089,-0.301773,-0.298750,1.570485,-5.322632,-47.219599,-0.780401,-0.390201,False
2017-01-17,-49.000000,-43.758527,-0.127965,0.101761,-0.198029,-0.257326,1.570485,-5.322632,-47.992233,-1.007767,-0.503883,False
2017-02-08,-47.000000,-43.932970,0.138169,-0.371414,-0.141638,-0.235215,1.570485,-5.322632,-48.295216,1.295216,0.647608,False
2017-03-08,-49.000000,-44.154988,0.351829,-0.889356,-0.068630,-0.206744,1.570485,-5.322632,-48.720037,-0.279963,-0.139981,False
2017-04-17,-50.000000,-44.472158,0.142321,-1.257820,0.036692,-0.165513,1.570485,-5.322632,-49.468626,-0.531374,-0.265687,False
2017-05-18,-52.000000,-44.717964,-0.220916,-1.148479,0.117906,-0.133184,1.570485,-5.322632,-49.854784,-2.145216,-1.072608,False
