date,86.914,86.914_trend,86.914_0.5yr,86.914_1yr,86.914_12.87yr,86.914_jump,86.914_exp,86.914_model,86.914_noise,86.914_wtest,flagged
2020-03-04,-50.000000,-46.885456,-0.224403,-0.263170,1.983557,0.778518,-5.542877,-50.153831,0.153831,0.076915,False
2020-04-21,-51.000000,-47.036636,-1.170459,-1.364160,1.965862,0.778518,-5.542889,-52.369765,1.369765,0.684882,False
2020-05-05,-52.000000,-47.080213,-0.891861,-1.540144,1.959179,0.778518,-5.542892,-52.317412,0.317412,0.158706,False
2020-06-11,-50.000000,-47.194258,0.520401,-1.568073,1.938236,0.778518,-5.542899,-51.068075,1.068075,0.534038,False
2020-07-07,-51.000000,-47.273423,1.179126,-1.212260,1.920692,0.778518,-5.542903,-50.150250,-0.849750,-0.424875,False
2020-08-04,-49.000000,-47.357777,0.905824,-0.566547,1.899215,0.778518,-5.542906,-49.883674,0.883674,0.441837,False
2020-09-09,-50.000000,-47.464861,-0.463347,0.427855,1.867715,0.778518,-5.542910,-50.397031,0.397031,0.198516,False
2020-10-14,-52.000000,-47.567491,-1.211958,1.245944,1.832960,0.778518,-5.542914,-50.464940,-1.535060,-0.767530,False
2020-11-09,-51.000000,-47.642787,-0.738482,1.581913,1.804553,0.778518,-5.542916,-49.759201,-1.240799,-0.620400,False
2020-12-11,-46.000000,-47.734353,0.520401,1.568073,1.766614,0.778518,-5.542918,-48.643664,2.643664,1.321832,False
2021-01-13,-48.000000,-47.827596,1.212251,1.071023,1.724075,0.778518,-5.542919,-48.584647,0.584647,0.292324,False
2021-02-18,-49.000000,-47.928007,0.386309,0.153183,1.673765,0.778518,-5.542921,-50.479153,1.479153,0.739576,False
2021-03-10,-51.000000,-47.983120,-0.431873,-0.405748,1.644130,0.778518,-5.542922,-51.941015,0.941015,0.470508,False
2021-04-07,-57.000000,-48.059474,-1.176796,-1.094451,1.600671,0.778518,-5.542923,-53.494455,-3.505545,-1.752772,False
2021-05-04,-55.000000,-48.132213,-0.937265,-1.523721,1.556636,0.745089,-7.017693,-55.309168,0.309168,0.154584,False
2021-06-03,-56.000000,-48.212010,0.180049,-1.619838,1.505331,0.745089,-8.212350,-55.613730,-0.386270,-0.193135,False
2021-07-02,-55.198922,-48.288123,1.105283,-1.310534,1.453431,0.745089,-9.043996,-55.338850,0.139928,0.069964,False
2021-08-03,-57.000000,-48.370941,0.943848,-0.603638,1.393628,0.745089,-9.698362,-55.590377,-1.409623,-0.704812,False
2021-09-10,-57.000000,-48.467696,-0.489770,0.446547,1.319305,0.745089,-10.226058,-56.672583,-0.327417,-0.163709,False
2021-10-07,-55.000000,-48.535392,-1.181634,1.104883,1.264415,0.745089,-10.486333,-57.088972,2.088972,1.044486,False
2021-11-04,-57.000000,-48.604674,-0.896327,1.538629,1.205751,0.745089,-10.685197,-56.696729,-0.303271,-0.151635,False
2021-12-03,-54.367449,-48.675440,0.200658,1.617771,1.143210,0.745089,-10.835271,-55.803982,1.436533,0.718267,False
2022-01-01,-54.607146,-48.745200,1.113691,1.302049,1.078950,0.745089,-10.943981,-55.449402,0.842256,0.421128,False
2022-02-01,-55.490712,-48.818657,0.956804,0.616708,1.008465,0.745089,-11.027279,-56.518870,1.028158,0.514079,False
2022-03-01,-58.621066,-48.884017,-0.065908,-0.156242,0.943308,0.745089,-11.081428,-58.499198,-0.121868,-0.060934,False
2022-04-01,-61.853072,-48.955284,-1.092058,-0.963172,0.869631,0.745089,-11.124653,-60.520448,-1.332624,-0.666312,False
2022-05-01,-62.972193,-49.023158,-1.011542,-1.490868,0.796905,0.745089,-11.154444,-61.138018,-1.834176,-0.917088,False
2022-06-01,-61.559150,-49.092162,0.097139,-1.626904,0.720409,0.745089,-11.176381,-60.332809,-1.226341,-0.613171,False
2022-07-01,-59.339943,-49.157844,1.087487,-1.327211,0.645201,0.745089,-11.191500,-59.198779,-0.141164,-0.070582,False
2022-08-01,-58.418846,-49.224584,0.993955,-0.655641,0.566395,0.745089,-11.202634,-58.777420,0.358573,0.179287,False
2022-09-01,-59.252271,-49.290174,-0.128306,0.198250,0.486616,0.745089,-11.210521,-59.199046,-0.053225,-0.026612,False
2022-10-01,-60.344219,-49.352552,-1.100956,0.974524,0.408612,0.745089,-11.215957,-59.541241,-0.802979,-0.401489,False
2022-11-01,-59.924193,-49.415878,-0.975705,1.507797,0.327319,0.745089,-11.219960,-59.031338,-0.892856,-0.446428,False
2022-12-01,-57.937306,-49.476065,0.117925,1.625318,0.248111,0.745089,-11.222719,-57.962342,0.025035,0.012518,False
2023-01-01,-56.214071,-49.537127,1.113691,1.302049,0.165844,0.745089,-11.224750,-57.435205,1.221134,0.610567,False
2023-02-22,-58.977521,-49.636970,0.224907,0.040717,0.027280,0.745089,-11.226918,-59.825895,0.848375,0.424187,False
2023-03-15,-63.015934,-49.676374,-0.619522,-0.540538,-0.028753,0.745089,-11.227495,-61.347593,-1.668341,-0.834170,False
2023-04-11,-59.065321,-49.726260,-1.205625,-1.175571,-0.100757,0.745089,-11.228063,-62.691187,3.625866,1.812933,False
2023-05-10,-60.118367,-49.778869,-0.759641,-1.577161,-0.177945,0.745089,-11.228511,-62.777038,2.658671,1.329335,False
2023-06-13,-59.180559,-49.839267,0.574118,-1.555959,-0.268093,0.745089,-11.228881,-61.572993,2.392433,1.196217,False
2023-07-11,-58.231776,-49.887967,1.204489,-1.143587,-0.341924,0.745089,-11.229097,-60.652997,2.421220,1.210610,False
2023-08-15,-58.295797,-49.947522,0.558996,-0.278813,-0.433526,0.745089,-11.229287,-60.585063,2.289266,1.144633,False
2023-09-06,-59.336039,-49.984206,-0.332898,0.337164,-0.490631,0.745089,-11.229374,-60.954856,1.618817,0.809409,False
2023-10-02,-61.383598,-50.026813,-1.117772,0.997011,-0.557567,0.745089,-11.229452,-61.189504,-0.194094,-0.097047,False
2023-11-15,-58.464082,-50.097073,-0.531036,1.616072,-0.669266,0.745089,-11.229543,-60.165757,1.701675,0.850838,False
2023-12-13,-55.515298,-50.140577,0.592412,1.551536,-0.739164,0.745089,-11.229582,-59.220286,3.704988,1.852494,False
2024-01-01,-56.843455,-50.169564,1.113691,1.302049,-0.786011,0.745089,-11.229602,-59.024347,2.180892,1.090446,False
2024-02-05,-60.614074,-50.221687,0.848409,0.513509,-0.870727,0.745089,-11.229629,-60.215037,-0.399037,-0.199519,False
2024-03-06,-60.668949,-50.265204,-0.305617,-0.318462,-0.941837,0.745089,-11.229645,-62.315676,1.646727,0.823363,False
2024-04-17,-63.745775,-50.324327,-1.202656,-1.298914,-1.038833,0.745089,-11.229661,-64.349303,0.603528,0.301764,False
2024-05-15,-65.796992,-50.362575,-0.563393,-1.612033,-1.101704,0.745089,-11.229668,-64.124285,-1.672707,-0.836353,False
2024-06-13,-64.850038,-50.401206,0.594301,-1.551070,-1.165200,0.745089,-11.229673,-63.007760,-1.842278,-0.921139,False
2024-07-10,-64.899425,-50.436272,1.201829,-1.154058,-1.222752,0.745089,-11.229677,-62.095841,-2.803585,-1.401792,False
2024-08-06,-60.948813,-50.470470,0.848409,-0.513509,-1.278718,0.745089,-11.229679,-61.898879,0.950066,0.475033,False
2024-09-04,-64.001859,-50.506235,-0.265166,0.290859,-1.336980,0.745089,-11.229681,-62.302115,-1.699744,-0.849872,False
2024-10-01,-62.051247,-50.538633,-1.105307,0.980204,-1.389428,0.745089,-11.229683,-62.537757,0.486511,0.243255,False
2024-11-13,-60.129901,-50.588438,-0.599908,1.606953,-1.469208,0.745089,-11.229684,-61.535197,1.405296,0.702648,False
2024-12-04,-59.168314,-50.611961,0.244820,1.612915,-1.506431,0.745089,-11.229685,-60.745252,1.576938,0.788469,False
2025-01-01,-61.185406,-50.642509,1.113691,1.302049,-1.554217,0.745089,-11.229686,-60.265582,-0.919824,-0.459912,False
2025-02-20,-66.310990,-50.694875,0.306334,0.097007,-1.634324,0.745089,-11.229686,-62.410456,-3.900534,-1.950267,False
2025-03-12,-68.347573,-50.714984,-0.508786,-0.460081,-1.664341,0.745089,-11.229686,-63.832789,-4.514785,-2.257392,False
2025-04-09,-68.398790,-50.742331,-1.194040,-1.135684,-1.704358,0.745089,-11.229686,-65.261011,-3.137780,-1.568890,False
2025-05-07,-67.450007,-50.768740,-0.852999,-1.552511,-1.741985,0.745089,-11.229687,-65.400832,-2.049175,-1.024587,False
2025-06-04,-65.501224,-50.794210,0.221208,-1.615585,-1.777169,0.745089,-11.229687,-64.450354,-1.050870,-0.525435,False
2025-07-09,-64.565245,-50.824729,1.192193,-1.183206,-1.817638,0.745089,-11.229687,-63.117978,-1.447267,-0.723634,False
2025-08-06,-64.616462,-50.848087,0.860381,-0.524313,-1.847150,0.745089,-11.229687,-62.843767,-1.772695,-0.886347,False
2025-09-17,-63.693288,-50.881365,-0.740289,0.632568,-1.886549,0.745089,-11.229687,-63.360234,-0.333053,-0.166527,False
2025-10-02,-62.720725,-50.892738,-1.117772,0.997011,-1.899184,0.745089,-11.229687,-63.397281,0.676556,0.338278,False
